chr	end	cnv	bin_number
chr1	1961490	2.31145202524855	1
chr1	3112414	1.97607640962795	2
chr1	4144471	2.51481761564798	3
chr1	5178170	2.47286160090651	4
chr1	6203380	2.26681966492039	5
chr1	7242790	2.10004975053504	6
chr1	8283120	1.82115297177636	7
chr1	9325505	2.20309485432735	8
chr1	10377350	1.618585456887	9
chr1	11419237	2.10551617633399	10
chr1	12454550	1.95209273498986	11
chr1	13988363	2.12663424055752	12
chr1	15020388	1.88019207892438	13
chr1	16068691	2.03573222794148	14
chr1	17371533	1.91671401361982	15
chr1	18393796	2.093143387506	16
chr1	19414798	2.61073943847724	17
chr1	20445579	1.81127318504008	18
chr1	21516505	2.0388877732402	19
chr1	22566005	2.05953093458706	20
chr1	23598879	2.62200442381144	21
chr1	24648874	1.79915927515599	22
chr1	25773664	1.77494488833875	23
chr1	26823347	1.74755284166702	24
chr1	27878694	1.78774361688093	25
chr1	28937159	1.68035429557721	26
chr1	29971386	1.96140794867728	27
chr1	31012583	2.21839384644968	28
chr1	32051824	1.89606549828866	29
chr1	33108406	3.85353246973046	30
chr1	34150752	2.38177045771245	31
chr1	35198321	2.35187166890485	32
chr1	36236711	2.12296616779437	33
chr1	37267531	2.72880726684764	34
chr1	38304444	3.64015539275404	35
chr1	39349148	1.96221947726777	36
chr1	40426833	2.46504833649987	37
chr1	41469949	6.07936237517447	38
chr1	42507981	2.33867923017819	39
chr1	43552958	2.04971435884415	40
chr1	44578240	2.27748572334812	41
chr1	45645750	1.81832224916064	42
chr1	46699682	2.1469470449195	43
chr1	47831231	2.11967082002007	44
chr1	48885183	3.94209208172223	45
chr1	49966016	2.28368026308738	46
chr1	51004587	2.26395925828955	47
chr1	52046189	2.02375413908087	48
chr1	53098711	1.59377004929608	49
chr1	54125537	2.00672539571792	50
chr1	55171044	1.65099137602311	51
chr1	56205890	2.09136624571529	52
chr1	57234961	2.02511928919554	53
chr1	58275197	1.96722441956792	54
chr1	59317101	2.17756390950243	55
chr1	60374601	1.88449999701218	56
chr1	61419096	2.21274748203339	57
chr1	62460213	1.75761072676179	58
chr1	63506281	2.16802100816974	59
chr1	64542832	2.36873311197738	60
chr1	65590949	2.1115232799372	61
chr1	66644087	2.20128805877182	62
chr1	67693334	1.8462466311634	63
chr1	68725554	1.97197512701643	64
chr1	69782018	1.78323128585664	65
chr1	70839483	1.83661509010345	66
chr1	71874712	1.59778439789048	67
chr1	72907656	1.91895073532733	68
chr1	73940733	2.17327203211895	69
chr1	74994703	1.85413194403804	70
chr1	76063557	1.94549879207967	71
