chr	end	cnv	bin_number
chr1	1961490	2.81379345153401	1
chr1	3112414	2.13272404103819	2
chr1	4144471	2.36506826094852	3
chr1	5178170	2.46577765569295	4
chr1	6203380	1.76603379602298	5
chr1	7242790	2.12342192755415	6
chr1	8283120	1.81142894070363	7
chr1	9325505	2.49300549707874	8
chr1	10377350	1.90476390980677	9
chr1	11419237	2.40510413807985	10
chr1	12454550	2.09730104427564	11
chr1	13988363	3.09014400953355	12
chr1	15020388	1.92479436741651	13
chr1	16068691	1.58059110268064	14
chr1	17371533	3.01704786569331	15
chr1	18393796	2.19206935275805	16
chr1	19414798	2.00712045982503	17
chr1	20445579	2.07075363008565	18
chr1	21516505	2.27482336520068	19
chr1	22566005	2.06774709568383	20
chr1	23598879	1.98506753994282	21
chr1	24648874	2.25700961279587	22
chr1	25773664	2.2857412782264	23
chr1	26823347	1.93325581544906	24
chr1	27878694	2.16305896617503	25
chr1	28937159	2.19218914050718	26
chr1	29971386	2.17867331795734	27
chr1	31012583	1.90746089400236	28
chr1	32051824	2.27615845743547	29
chr1	33108406	2.63506053930493	30
chr1	34150752	2.78845861932941	31
chr1	35198321	2.45490547104123	32
chr1	36236711	1.97240980215634	33
chr1	37267531	2.45365370413088	34
chr1	38304444	2.30074219960219	35
chr1	39349148	2.28045334690093	36
chr1	40426833	1.93593840190863	37
chr1	41469949	1.94698219689207	38
chr1	42507981	1.87101413798564	39
chr1	43552958	2.16704930309618	40
chr1	44578240	2.15248608519729	41
chr1	45645750	2.00843656292281	42
chr1	46699682	2.22986423439177	43
chr1	47831231	2.29253765825191	44
chr1	48885183	2.05239970112713	45
chr1	49966016	2.90420776249139	46
chr1	51004587	2.22819318436486	47
chr1	52046189	2.24910149513072	48
chr1	53098711	2.04919807663328	49
chr1	54125537	1.74652511753818	50
chr1	55171044	2.16131300041389	51
chr1	56205890	2.35889992277837	52
chr1	57234961	2.20190255471161	53
chr1	58275197	2.53481220053354	54
chr1	59317101	2.10348414585185	55
chr1	60374601	2.10308540204317	56
chr1	61419096	2.48523102223904	57
chr1	62460213	1.94257029690134	58
chr1	63506281	1.84254644937083	59
chr1	64542832	1.89704660795711	60
chr1	65590949	2.13700776549389	61
chr1	66644087	2.03629492648932	62
chr1	67693334	1.81776377165041	63
chr1	68725554	2.28228615384944	64
chr1	69782018	2.03635048348489	65
chr1	70839483	2.33146271056976	66
chr1	71874712	2.11748331002997	67
chr1	72907656	2.30970586598776	68
chr1	73940733	2.22227889898222	69
chr1	74994703	2.30649412097688	70
chr1	76063557	1.98809725027374	71
chr1	77105376	2.13070518432135	72
chr1	78143873	1.87063672609537	73
chr1	79194109	2.34518280900618	74
