chr	end	cnv	bin_number
chr1	1961490	2.48190753142641	1
chr1	3112414	1.18484756699564	2
chr1	4144471	1.32043926599172	3
chr1	5178170	1.52521024767102	4
chr1	6203380	2.2236908126078	5
chr1	7242790	1.94522853424877	6
chr1	8283120	1.99202100861316	7
chr1	9325505	1.93168606362584	8
chr1	10377350	3.05570515390952	9
chr1	11419237	1.4145457779315	10
chr1	12454550	0.964878470809165	11
chr1	13988363	3.02474460276362	12
chr1	15020388	1.60228329617168	13
chr1	16068691	1.08603405810867	14
chr1	17371533	1.87832515180063	15
chr1	18393796	1.91063480755557	16
chr1	19414798	1.6865394129958	17
chr1	20445579	2.98614724708342	18
chr1	21516505	2.0718528248008	19
chr1	22566005	2.5734735707041	20
chr1	23598879	2.26957972918322	21
chr1	24648874	1.31348972638455	22
chr1	25773664	0.760963166953214	23
chr1	26823347	1.4034627947574	24
chr1	27878694	1.19594494535923	25
chr1	28937159	1.50574443100012	26
chr1	29971386	1.47418832358854	27
chr1	31012583	2.34352684781527	28
chr1	32051824	1.87078250260518	29
chr1	33108406	1.52071522834743	30
chr1	34150752	2.91810816763973	31
chr1	35198321	3.30213374968247	32
chr1	36236711	2.49474221187036	33
chr1	37267531	1.70254731667205	34
chr1	38304444	1.81767378972103	35
chr1	39349148	2.74786203421268	36
chr1	40426833	1.40105569496141	37
chr1	41469949	1.3075007123121	38
chr1	42507981	0.925406196473096	39
chr1	43552958	1.21888830411162	40
chr1	44578240	1.03861331041001	41
chr1	45645750	1.33368223526551	42
chr1	46699682	2.47124182400761	43
chr1	47831231	1.27774993798264	44
chr1	48885183	1.32288002115242	45
chr1	49966016	1.47723528626977	46
chr1	51004587	1.16018091959622	47
chr1	52046189	2.40309616460136	48
chr1	53098711	2.09786346323771	49
chr1	54125537	1.47047823408523	50
chr1	55171044	1.9775636380989	51
chr1	56205890	1.33361783693086	52
chr1	57234961	1.80061163360785	53
chr1	58275197	2.96720849829577	54
chr1	59317101	2.08125524344907	55
chr1	60374601	2.3666583115119	56
chr1	61419096	2.15533836084999	57
chr1	62460213	1.58277475085741	58
chr1	63506281	0.828878846447923	59
chr1	64542832	3.70306072471509	60
chr1	65590949	3.02238596312856	61
chr1	66644087	2.71777476144716	62
chr1	67693334	0.756118877740754	63
chr1	68725554	1.39012156135396	64
chr1	69782018	1.49025715915109	65
chr1	70839483	1.51113671719574	66
chr1	71874712	2.34651324101418	67
chr1	72907656	1.91569875251565	68
chr1	73940733	1.99810106092442	69
chr1	74994703	1.61374571829738	70
chr1	76063557	2.30002611079666	71
chr1	77105376	1.6694768444958	72
chr1	78143873	1.95183732438122	73
chr1	79194109	0.800198995258622	74
chr1	80246112	2.61704143450977	75
chr1	81292364	1.45900633934861	76
chr1	82326602	1.8506162413389	77
chr1	83588501	2.0140122460354	78
chr1	84623713	0.356263705216559	79
chr1	85673253	0.604110985838327	80
chr1	86756378	1.22534345517882	81
chr1	87791239	1.105038305357	82
chr1	88816538	1.30349894274096	83
chr1	89887732	1.5340767824252	84
chr1	90930649	2.90385348202081	85
chr1	91997952	1.31598713586985	86
chr1	93061647	1.36139551075622	87
chr1	94116271	1.31021486333841	88
chr1	95158242	0.87253750997231	89
chr1	96196774	0.793439078341128	90
chr1	97247973	0.167406938143088	91
chr1	98283792	0.11709243655947	92
chr1	99318828	0.142208734508596	93
chr1	100369034	0.147569940220524	94
chr1	101411380	0.423114248255556	95
chr1	102449429	1.56256528039445	96
chr1	103508933	0.739427926383053	97
chr1	104713110	1.08658162634556	98
chr1	105766760	0.754887120213539	99
chr1	106805093	1.16438424879042	100
chr1	107834697	0.991248733928546	101
chr1	109089647	0.883527308978888	102
chr1	110142156	0.496911322194519	103
chr1	111175827	0.41699436600799	104
chr1	112220575	0.408681601881411	105
chr1	113282766	0.533626139303146	106
chr1	114345421	0.244089050883278	107
chr1	115388681	0.727926506565527	108
chr1	116425229	0.739072663189947	109
chr1	117501946	1.55537129980096	110
chr1	118544195	0.311626789144156	111
chr1	119631266	0.847111125135852	112
chr1	147293911	11.998408530906	113
chr1	150035261	5.66863693788423	114
chr1	151096964	1.98821163217008	115
chr1	152143332	2.18157137852537	116
chr1	153238787	4.29511512509914	117
chr1	154303928	2.9407957555835	118
chr1	155361048	3.51736621619644	119
chr1	156452466	1.90883669721563	120
chr1	157500258	1.6641288571849	121
chr1	158568091	4.27082754011164	122
chr1	159647967	3.81712885396788	123
chr1	160691327	2.28921109799402	124
chr1	161900641	1.64138354346815	125
chr1	162963635	1.4112379779964	126
chr1	164011789	2.56960206990255	127
chr1	165056986	3.29806938090739	128
chr1	166098042	2.33583440025533	129
chr1	167167217	2.78776575104201	130
chr1	168199138	1.94773409720542	131
chr1	169249124	2.11248267875237	132
chr1	170316183	2.01231628623656	133
chr1	171362028	1.46208778544978	134
chr1	172428071	2.20952529054266	135
chr1	173486798	1.51789000767875	136
chr1	174559394	2.25417630321544	137
chr1	175628016	3.10892027918407	138
chr1	176682097	1.94383593693565	139
chr1	177725919	3.74126829112774	140
chr1	178773896	2.3572946074257	141
chr1	179841065	1.48225729094709	142
chr1	180893763	1.52356229103757	143
chr1	181933170	2.54859225632687	144
chr1	182968698	2.29365363991718	145
chr1	184011609	1.24445130047896	146
chr1	185059568	1.92027113076836	147
chr1	186118074	1.53732277363409	148
chr1	187168926	1.37077114598107	149
chr1	188221392	2.49223875292366	150
chr1	189262020	0.941165941549935	151
chr1	190302182	3.1119499650553	152
chr1	191335591	2.12759238848216	153
chr1	192367564	2.53325167898103	154
chr1	193413802	1.56184603984529	155
chr1	194465980	2.59597685044232	156
chr1	195497551	1.61602960416821	157
chr1	196544289	1.9701455963635	158
chr1	197657285	2.45083973834659	159
chr1	198703550	1.65252216402337	160
chr1	199740318	1.54302990405867	161
chr1	200780619	1.29159640053183	162
chr1	201817434	1.96631570123065	163
chr1	202921121	2.14478240270152	164
chr1	203967170	2.288552268618	165
chr1	204992670	5.23639698184358	166
chr1	206035045	2.36614423594422	167
chr1	207306952	2.50987814069134	168
chr1	208395563	2.41604332028976	169
chr1	209432219	3.16746238301775	170
chr1	210473559	2.46852366368403	171
chr1	211540170	2.03295872553107	172
chr1	212585079	2.1792941712946	173
chr1	213646979	1.28685192874284	174
chr1	214670408	1.82950929163707	175
chr1	215713092	1.78098562168963	176
chr1	216748750	1.91054458773999	177
chr1	217779705	1.64182039062201	178
chr1	218815977	1.80474601123101	179
chr1	219878888	1.85736426912612	180
chr1	220923156	1.70005706636676	181
chr1	221952767	2.39726712653275	182
chr1	223053078	2.59800296644403	183
chr1	224286858	2.13552612876549	184
chr1	225347990	2.83423121013211	185
chr1	226397592	1.66510767832184	186
chr1	227439623	2.40272778243078	187
chr1	228503382	2.13927385424385	188
chr1	229642211	1.87281013598251	189
chr1	230676404	2.36948735416399	190
chr1	231713140	1.32056081574641	191
chr1	232757521	1.59980911742012	192
chr1	233791344	2.65215228104731	193
chr1	234857636	2.03849740137771	194
chr1	235903873	1.27557723408336	195
chr1	236947620	1.74099094167814	196
chr1	237991295	2.42482941840172	197
chr1	239027213	1.85980788803903	198
chr1	240063690	1.63911087017545	199
chr1	241099781	2.48597064456089	200
chr1	242143679	1.98532078807435	201
chr1	243467031	1.99394086055263	202
chr1	244503229	1.52739077482991	203
chr1	245550712	2.54945365307191	204
chr1	246610237	2.54914109824855	205
chr1	247684653	2.54127846519985	206
chr1	248956422	3.00543748348578	207
chr2	1055211	2.03095816983743	208
chr2	2114035	3.57358245698627	209
chr2	3144990	3.3228375784714	210
chr2	4194524	2.34149291930605	211
chr2	5229551	2.66134120571221	212
chr2	6266613	3.95404971038099	213
chr2	7281941	3.1898222635302	214
chr2	8305227	1.85264944628456	215
chr2	9330409	2.63165018649308	216
chr2	10362030	1.99028329219445	217
chr2	11396486	2.72843946049268	218
chr2	12422968	2.45683098395822	219
chr2	13466365	1.86303587927993	220
chr2	14519531	1.49019753633732	221
chr2	15551700	1.81942081703999	222
chr2	16577258	1.90340098879765	223
chr2	17609456	2.13341921442424	224
chr2	18647144	2.90471365982926	225
chr2	19687821	2.71489561132345	226
chr2	20711300	1.98415703765735	227
chr2	21749980	2.20325955001336	228
chr2	22776956	2.20230361863813	229
chr2	23809267	2.19989269988098	230
chr2	24856204	1.95714553114979	231
chr2	25890348	2.28287834205573	232
chr2	26921553	2.33622779667591	233
chr2	27958722	2.730165698076	234
chr2	28983866	1.93976954494842	235
chr2	30005019	3.06844450498336	236
chr2	31041576	4.43685494876376	237
chr2	32088704	3.30800313616728	238
chr2	33131808	3.50263868111929	239
chr2	34173167	3.09520437156128	240
chr2	35224962	2.67928056180362	241
chr2	36284275	2.49523641912769	242
chr2	37312017	2.04456845961683	243
chr2	38355929	2.82214225889539	244
chr2	39389350	1.51409397475772	245
chr2	40431338	3.46121824835256	246
chr2	41459274	4.46163547292295	247
chr2	42489675	2.71816052332248	248
chr2	43524158	1.46773646776509	249
chr2	44562096	1.42273445251794	250
chr2	45595809	1.79953407476422	251
chr2	46615416	1.68635554457196	252
chr2	47644809	2.74887760988938	253
chr2	48681079	2.44969111946404	254
chr2	49732578	4.38530136025837	255
chr2	50745183	1.9211531038443	256
chr2	51777276	1.58233032877244	257
chr2	52809374	1.94132499631176	258
chr2	53845465	3.56621249273288	259
chr2	54866515	1.66554518007135	260
chr2	55918054	1.50120787688927	261
chr2	56972152	1.84322186500489	262
chr2	58023165	2.32839161779208	263
chr2	59059577	3.21952924591294	264
chr2	60101159	1.42524022052692	265
chr2	61141458	2.45125333139686	266
chr2	62175764	2.56158619541903	267
chr2	63230930	2.07037610653362	268
chr2	64279063	3.43956468621277	269
chr2	65305490	1.81401197429551	270
chr2	66359340	3.24972508318778	271
chr2	67407685	2.40392737917107	272
chr2	68440601	2.11305576973931	273
chr2	69476184	1.62160596269099	274
chr2	70514743	1.6056728309044	275
chr2	71577409	2.31882539262217	276
chr2	72617215	2.36473205282275	277
chr2	73673507	3.00577976155982	278
chr2	74733485	2.86896852158311	279
chr2	75770724	3.59636764879445	280
chr2	76837035	3.14106259682306	281
chr2	77906440	2.32454162502969	282
chr2	78941830	3.05018017960105	283
chr2	79980524	2.33796401664056	284
chr2	81004341	2.84085582091747	285
chr2	82039725	3.45447045086725	286
chr2	83060168	2.51602308237108	287
chr2	84102043	3.26719706538838	288
