chr	end	cnv	bin_number
chr1	1961490	3.69067189510992	1
chr1	3112414	2.22597674223881	2
chr1	4144471	1.94706242031576	3
chr1	5178170	2.28773656821155	4
chr1	6203380	2.13550731039151	5
chr1	7242790	2.08823717608976	6
chr1	8283120	1.93288259984316	7
chr1	9325505	1.63904478296568	8
chr1	10377350	1.67974821494694	9
chr1	11419237	2.06538247531636	10
chr1	12454550	1.30148574309356	11
chr1	13988363	2.81754626487676	12
chr1	15020388	2.14099864502223	13
chr1	16068691	0.996215595420464	14
chr1	17371533	3.32528834470802	15
chr1	18393796	2.37214045850554	16
chr1	19414798	2.29751202910662	17
chr1	20445579	2.15450473275804	18
chr1	21516505	1.92494639109691	19
chr1	22566005	2.08350155842417	20
chr1	23598879	2.06442936777709	21
chr1	24648874	1.89219439835423	22
chr1	25773664	2.26269045809469	23
chr1	26823347	1.81589091810323	24
chr1	27878694	1.61074989280573	25
chr1	28937159	1.51484355331757	26
chr1	29971386	2.1844957222327	27
chr1	31012583	2.36977162080643	28
chr1	32051824	1.70716492463716	29
chr1	33108406	0.876353967089692	30
chr1	34150752	1.69189420961252	31
chr1	35198321	2.19484059902152	32
chr1	36236711	1.66979059117382	33
chr1	37267531	2.33167175500346	34
chr1	38304444	1.99430775110749	35
chr1	39349148	1.82341359753195	36
chr1	40426833	1.83444928179507	37
chr1	41469949	2.10721212547376	38
chr1	42507981	2.04700487964218	39
chr1	43552958	1.78795671017119	40
chr1	44578240	2.00287671627408	41
chr1	45645750	1.50778783933701	42
chr1	46699682	1.70734984180872	43
chr1	47831231	2.30077782035743	44
chr1	48885183	2.07884065506542	45
chr1	49966016	2.04946825916784	46
chr1	51004587	1.63881939377922	47
chr1	52046189	1.40279639983257	48
chr1	53098711	1.64015683148057	49
chr1	54125537	2.00901786385232	50
chr1	55171044	2.11407459975843	51
chr1	56205890	2.20668680375474	52
chr1	57234961	2.31674692087524	53
chr1	58275197	2.26554866980163	54
chr1	59317101	2.33435682175317	55
chr1	60374601	2.14523094715404	56
chr1	61419096	2.25380223036028	57
chr1	62460213	1.93604728887825	58
chr1	63506281	1.72195101143762	59
chr1	64542832	2.05768074545098	60
chr1	65590949	2.03434336898842	61
chr1	66644087	2.21727365460048	62
chr1	67693334	1.90537295203497	63
chr1	68725554	1.91878047500715	64
chr1	69782018	1.43182393461999	65
chr1	70839483	1.79220942391695	66
chr1	71874712	1.84937618710962	67
chr1	72907656	1.89912164707048	68
chr1	73940733	2.19964753625256	69
chr1	74994703	2.33074764006189	70
chr1	76063557	1.5223073467394	71
chr1	77105376	1.83458236819339	72
chr1	78143873	1.24316387651577	73
chr1	79194109	2.01257324164082	74
chr1	80246112	2.01110349629783	75
chr1	81292364	1.93622314529089	76
chr1	82326602	1.63521696851992	77
chr1	83588501	1.72235208041335	78
chr1	84623713	1.10823044245682	79
chr1	85673253	1.37249516122575	80
chr1	86756378	1.84536067227254	81
chr1	87791239	2.05181069252805	82
chr1	88816538	2.02285553220643	83
chr1	89887732	1.85420036674221	84
chr1	90930649	2.18799126384071	85
chr1	91997952	1.90060021830749	86
chr1	93061647	1.34314605892182	87
chr1	94116271	0.969468341526138	88
chr1	95158242	1.09911839752037	89
chr1	96196774	0.994349735562014	90
chr1	97247973	0.857236511381001	91
chr1	98283792	1.02923531647408	92
chr1	99318828	0.808494502989506	93
chr1	100369034	0.911631717083515	94
chr1	101411380	1.05735235413833	95
chr1	102449429	0.776547394857743	96
chr1	103508933	0.991293480743807	97
chr1	104713110	1.1535417521426	98
chr1	105766760	1.14514429088549	99
chr1	106805093	0.96471620278668	100
chr1	107834697	1.04430011814464	101
chr1	109089647	0.997467830537869	102
chr1	110142156	0.768223387123807	103
chr1	111175827	0.959710371464742	104
chr1	112220575	0.927382865183264	105
chr1	113282766	0.860792369909427	106
chr1	114345421	0.941349063819485	107
chr1	115388681	0.800497043806287	108
chr1	116425229	1.04930859432711	109
chr1	117501946	1.14853482074299	110
