chr	end	cnv	bin_number
chr1	1961490	3.42409050393793	1
chr1	3112414	2.21899008933107	2
chr1	4144471	2.44766454578498	3
chr1	5178170	2.36680236451952	4
chr1	6203380	2.40974809827839	5
chr1	7242790	2.06252016852095	6
chr1	8283120	1.82345638971016	7
chr1	9325505	1.6937499482687	8
chr1	10377350	1.44601099097266	9
chr1	11419237	1.9566598861148	10
chr1	12454550	2.0802473850214	11
chr1	13988363	2.49903489369694	12
chr1	15020388	2.12994233762141	13
chr1	16068691	1.94654210918264	14
chr1	17371533	3.55343110101237	15
chr1	18393796	2.59161496386364	16
chr1	19414798	2.26309365186858	17
chr1	20445579	2.10273994477515	18
chr1	21516505	1.84213987972458	19
chr1	22566005	1.82541129162742	20
chr1	23598879	1.94268995175402	21
chr1	24648874	2.05957787907799	22
chr1	25773664	2.13942520371384	23
chr1	26823347	1.8250485127516	24
chr1	27878694	1.67773541166716	25
chr1	28937159	1.63745279602068	26
chr1	29971386	2.20690940739001	27
chr1	31012583	2.07978258569382	28
chr1	32051824	1.71284730657356	29
chr1	33108406	1.71868840091353	30
chr1	34150752	2.37633224514428	31
chr1	35198321	2.15596689943181	32
chr1	36236711	1.40810224797888	33
chr1	37267531	2.27114998400719	34
chr1	38304444	2.27361144023221	35
chr1	39349148	1.89190568654732	36
chr1	40426833	1.9302742768122	37
chr1	41469949	1.79109172788434	38
chr1	42507981	2.08421522263828	39
chr1	43552958	1.83463326517333	40
chr1	44578240	2.02573657785422	41
chr1	45645750	1.63221136434089	42
chr1	46699682	2.0530071313048	43
chr1	47831231	2.17325755865154	44
chr1	48885183	1.96911638093173	45
chr1	49966016	2.25176011202525	46
chr1	51004587	1.63411147210012	47
chr1	52046189	1.84920330564545	48
chr1	53098711	1.49872564368736	49
chr1	54125537	1.94015389964747	50
chr1	55171044	2.14718305164518	51
chr1	56205890	2.30022455327288	52
chr1	57234961	2.21555324001285	53
chr1	58275197	2.49847927086114	54
chr1	59317101	2.04400483646098	55
chr1	60374601	2.19101405764499	56
chr1	61419096	1.90715045755444	57
chr1	62460213	1.83339992578158	58
chr1	63506281	1.58821844451578	59
chr1	64542832	2.11436120874476	60
chr1	65590949	2.05772319778405	61
chr1	66644087	2.29987216671534	62
chr1	67693334	1.72359956753835	63
chr1	68725554	1.93836487578575	64
chr1	69782018	1.99482700803777	65
chr1	70839483	1.83912146997443	66
chr1	71874712	2.03364531333254	67
chr1	72907656	2.11833393771441	68
chr1	73940733	1.97454956797782	69
chr1	74994703	1.9801726652546	70
chr1	76063557	2.01585147723386	71
chr1	77105376	2.04688197225971	72
chr1	78143873	1.95554446891989	73
chr1	79194109	1.94475671087629	74
chr1	80246112	1.95176324706004	75
chr1	81292364	1.98832687445866	76
chr1	82326602	1.77049038546896	77
chr1	83588501	2.16324911212588	78
chr1	84623713	0.95688953433657	79
chr1	85673253	1.63196051586961	80
chr1	86756378	1.9171552266608	81
chr1	87791239	2.1456035717604	82
chr1	88816538	1.96537648570092	83
chr1	89887732	2.10681142428577	84
chr1	90930649	1.83615257707541	85
chr1	91997952	2.00054727838935	86
chr1	93061647	1.4176289010707	87
chr1	94116271	0.958016995933346	88
chr1	95158242	0.939543361792959	89
chr1	96196774	0.907131842182278	90
chr1	97247973	1.02435999791609	91
chr1	98283792	1.23104981285229	92
chr1	99318828	0.841852404571999	93
chr1	100369034	0.909150781137264	94
chr1	101411380	0.871070304399647	95
chr1	102449429	0.969315292047311	96
chr1	103508933	1.05129113731424	97
chr1	104713110	1.21922803444218	98
chr1	105766760	1.20169178140864	99
chr1	106805093	0.997163628875477	100
chr1	107834697	0.9192298700533	101
chr1	109089647	0.997527582464533	102
chr1	110142156	0.948234748510536	103
chr1	111175827	1.02842396331234	104
chr1	112220575	1.13955074454217	105
chr1	113282766	1.02764246392294	106
chr1	114345421	0.982806482818933	107
chr1	115388681	0.871820728578512	108
chr1	116425229	1.09445071515951	109
chr1	117501946	1.07160453767753	110
chr1	118544195	1.04461951954608	111
chr1	119631266	1.24750516675073	112
chr1	147293911	16.02640219527	113
chr1	150035261	7.45384814407276	114
chr1	151096964	1.87613284765206	115
chr1	152143332	2.84810547607861	116
chr1	153238787	3.02283076277185	117
chr1	154303928	2.40335662506322	118
chr1	155361048	3.09362364979926	119
chr1	156452466	2.63360174058812	120
chr1	157500258	2.96721790105927	121
chr1	158568091	3.01867059521307	122
chr1	159647967	3.11920831069864	123
chr1	160691327	2.94398569587422	124
chr1	161900641	3.12918656808289	125
chr1	162963635	3.46164713459972	126
chr1	164011789	3.17118244282332	127
chr1	165056986	3.02485365219264	128
chr1	166098042	2.9434243193272	129
chr1	167167217	3.39583283156226	130
chr1	168199138	2.80126582088619	131
chr1	169249124	3.0134018597865	132
chr1	170316183	3.16869641167034	133
chr1	171362028	2.87236763272297	134
chr1	172428071	3.08663252280402	135
chr1	173486798	3.03640406564682	136
chr1	174559394	2.50807483841493	137
chr1	175628016	3.46545662692902	138
chr1	176682097	3.04082491238836	139
chr1	177725919	3.40093617944054	140
chr1	178773896	3.233839566801	141
chr1	179841065	2.7704032425811	142
chr1	180893763	2.7027283728533	143
chr1	181933170	3.21343286955025	144
chr1	182968698	2.82575499078458	145
chr1	184011609	3.12760810548085	146
chr1	185059568	3.41198359233801	147
chr1	186118074	3.09365580025735	148
chr1	187168926	3.04493985214767	149
chr1	188221392	3.03794301826009	150
chr1	189262020	3.12633791450771	151
chr1	190302182	3.18537504316465	152
chr1	191335591	3.52865108077923	153
chr1	192367564	3.18370264164573	154
chr1	193413802	2.79593843010933	155
chr1	194465980	3.1470542635721	156
chr1	195497551	3.17121643529937	157
chr1	196544289	2.81945116774158	158
chr1	197657285	2.87273173549611	159
chr1	198703550	2.69323740058867	160
chr1	199740318	3.26018236902036	161
chr1	200780619	2.61063121303713	162
chr1	201817434	2.83223005513413	163
chr1	202921121	2.72804891514145	164
chr1	203967170	2.75863670189577	165
chr1	204992670	3.17353108951393	166
chr1	206035045	3.04357822909316	167
chr1	207306952	3.458869725651	168
chr1	208395563	3.23145072169738	169
chr1	209432219	3.32127105584074	170
chr1	210473559	3.07879638231917	171
chr1	211540170	3.01728609731738	172
chr1	212585079	2.66915346636869	173
chr1	213646979	2.81134028303394	174
chr1	214670408	3.19491147520126	175
chr1	215713092	3.027724148485	176
