chr	end	cnv	bin_number
chr1	1961490	2.05729489004412	1
chr1	3112414	1.9783957600708	2
chr1	4144471	2.35090410041739	3
chr1	5178170	2.10367485671785	4
chr1	6203380	2.22811695754486	5
chr1	7242790	2.09187063262696	6
chr1	8283120	2.26284930590303	7
chr1	9325505	2.45148355720649	8
chr1	10377350	1.57425945790738	9
chr1	11419237	2.25739910367677	10
chr1	12454550	2.07465266616176	11
chr1	13988363	2.08670206553467	12
chr1	15020388	2.09180927619426	13
chr1	16068691	1.64372388115833	14
chr1	17371533	1.95710889845203	15
chr1	18393796	2.26764845523053	16
chr1	19414798	2.7425161079983	17
chr1	20445579	1.82157006464708	18
chr1	21516505	1.98497498278035	19
chr1	22566005	1.98073622323138	20
chr1	23598879	2.56286733376941	21
chr1	24648874	1.67153041278266	22
chr1	25773664	1.84360599667382	23
chr1	26823347	1.68068339879775	24
chr1	27878694	1.83340739503124	25
chr1	28937159	1.91617015040416	26
chr1	29971386	1.89937279565556	27
chr1	31012583	2.32052948876396	28
chr1	32051824	1.96021974624308	29
chr1	33108406	3.74995037192215	30
chr1	34150752	2.31863429106032	31
chr1	35198321	2.44416283293094	32
chr1	36236711	1.71906371201839	33
chr1	37267531	3.01573824898548	34
chr1	38304444	3.47420320526775	35
chr1	39349148	1.67260340919044	36
chr1	40426833	2.49615178253749	37
chr1	41469949	6.03000671942164	38
chr1	42507981	2.22909711842778	39
chr1	43552958	1.74877774361761	40
chr1	44578240	2.02335134021884	41
chr1	45645750	1.95753193489687	42
chr1	46699682	1.88291230480279	43
chr1	47831231	1.94779229484147	44
chr1	48885183	3.81807296799771	45
chr1	49966016	2.46171028354862	46
chr1	51004587	2.32397826499794	47
chr1	52046189	1.94839180832717	48
chr1	53098711	1.7153227294206	49
chr1	54125537	1.93530982396365	50
chr1	55171044	1.76271324417252	51
chr1	56205890	2.12255423801866	52
chr1	57234961	2.07091729081172	53
chr1	58275197	2.04052857468217	54
chr1	59317101	1.93795139821872	55
chr1	60374601	2.0457963028842	56
chr1	61419096	1.95860948207126	57
chr1	62460213	1.86108034115823	58
chr1	63506281	1.93335228630305	59
chr1	64542832	2.27260427287315	60
chr1	65590949	1.96012659076961	61
chr1	66644087	2.36789209334778	62
chr1	67693334	2.04565822850753	63
chr1	68725554	1.83395769712115	64
chr1	69782018	1.79331032372446	65
chr1	70839483	1.5524865157612	66
chr1	71874712	1.9113800156899	67
chr1	72907656	2.02966531157673	68
chr1	73940733	2.0134071203724	69
chr1	74994703	1.82951353983181	70
chr1	76063557	1.83825874349706	71
chr1	77105376	1.88560116409976	72
chr1	78143873	1.79897290973151	73
chr1	79194109	2.07455505944896	74
chr1	80246112	1.92513360915957	75
chr1	81292364	2.12237594660398	76
chr1	82326602	2.25237429509112	77
chr1	83588501	2.25713765068054	78
chr1	84623713	2.02765896606272	79
chr1	85673253	1.84009791453595	80
chr1	86756378	2.23533449164548	81
chr1	87791239	2.04517896141554	82
chr1	88816538	2.44401032140421	83
chr1	89887732	2.18995578281787	84
chr1	90930649	2.24534250519302	85
