chr	end	cnv	bin_number
chr1	1839076	5.727797036599	1
chr1	2958871	3.04215225188711	2
chr1	3968334	4.15667646540661	3
chr1	4977069	3.00421065078047	4
chr1	5986690	4.3622447314038	5
chr1	6993867	4.93500601373703	6
chr1	8005140	5.84780538732248	7
chr1	9012529	4.28847799308771	8
chr1	10018310	4.48063343683524	9
chr1	11022907	4.89926494593367	10
chr1	12031751	4.96951267159269	11
chr1	13454037	7.56336628050103	12
chr1	14464475	6.04317835836472	13
chr1	15470136	6.24952283733088	14
chr1	16478908	3.62744165730442	15
chr1	17722258	8.31418811385844	16
chr1	18727466	5.55615015258071	17
chr1	19733559	5.126571413718	18
chr1	20738771	6.05392077434939	19
chr1	21762520	3.43953781738902	20
chr1	22778007	5.52173419140251	21
chr1	23784429	6.13621560595606	22
chr1	24795081	6.45928592622096	23
chr1	25858108	5.50827322491188	24
chr1	26869542	3.79191242400298	25
chr1	27879096	4.11580835183392	26
chr1	28885824	2.80888053262734	27
chr1	29895221	3.37307801677503	28
chr1	30911069	3.03173188939213	29
chr1	31918334	3.1699275028662	30
chr1	32924007	4.69622893797287	31
chr1	33938288	5.82751239401432	32
chr1	34959742	5.44215808076263	33
chr1	35966315	5.06089621417336	34
chr1	36972114	5.44489667081875	35
chr1	37982596	6.45433947036774	36
chr1	38990683	4.74478855386565	37
chr1	40021951	3.81414029222092	38
chr1	41033071	4.10948995319567	39
chr1	42045426	4.79984625388887	40
chr1	43057563	6.60664109094533	41
chr1	44066943	5.54638135986944	42
chr1	45073672	5.42793177548648	43
chr1	46092661	5.07261616716383	44
chr1	47146082	4.34996449992555	45
chr1	48162375	4.32982753084861	46
chr1	49181108	3.36700780554923	47
chr1	50208046	7.30210668536308	48
chr1	51218523	4.39161809124401	49
chr1	52230965	5.50577018501498	50
chr1	53237350	5.05745036648487	51
chr1	54244173	4.75614546511966	52
chr1	55253283	2.99189197640404	53
chr1	56263937	4.2829125280749	54
chr1	57273774	3.81953063126613	55
chr1	58291222	3.48212196514625	56
chr1	59307727	7.29182793611827	57
chr1	60328293	8.15823552629039	58
chr1	61346762	6.58696830581183	59
chr1	62354060	5.85077992506319	60
chr1	63365575	5.86158695213817	61
chr1	64381079	6.57115983462274	62
chr1	65390213	3.94549122455388	63
chr1	66416869	3.82992618432087	64
chr1	67436551	3.70388831827078	65
chr1	68444868	2.91480252389355	66
chr1	69471153	3.71366199931822	67
chr1	70488280	3.41802241262836	68
chr1	71505350	1.29606134683953	69
chr1	72523082	0.145733408517587	70
chr1	73537931	0.672401798985145	71
chr1	74551382	2.5671122852019	72
chr1	75575202	6.60024634751054	73
chr1	76590702	7.69742025408139	74
chr1	77605878	7.8194458449785	75
chr1	78622443	5.74607973021445	76
chr1	79639848	7.00412178459108	77
chr1	80657133	4.5599101281404	78
chr1	81675284	4.64136401408369	79
chr1	82693588	7.41290206040599	80
chr1	83827457	4.95014378787951	81
chr1	84843048	3.10612946510421	82
chr1	85875598	5.45611055821869	83
chr1	86905673	2.35243906428635	84
chr1	87911798	6.3581330150375	85
chr1	88921465	7.54187536611629	86
chr1	89945245	6.80534519021063	87
chr1	90960629	10.0167887682477	88
chr1	91981997	5.75576386554222	89
chr1	92995614	4.72177503578699	90
chr1	94012712	2.42784796027655	91
chr1	95022506	2.45254144508712	92
chr1	96031500	3.14864687785632	93
chr1	97056275	4.52597946058307	94
chr1	98070147	2.89217386101109	95
chr1	99083209	3.43075044833863	96
chr1	100097534	3.90560439045525	97
chr1	101109058	2.75838072077242	98
chr1	102117322	3.31111432499379	99
chr1	103137131	3.70360779476537	100
chr1	104305959	4.61534330146413	101
chr1	105331695	3.43555954029599	102
chr1	106346524	3.37159371344217	103
chr1	107353485	2.66166784854067	104
chr1	108552876	4.26533362713254	105
chr1	109562385	0.0890237734083512	106
chr1	110583795	0.0457231718468882	107
chr1	111598079	2.41538990942496	108
chr1	112616605	3.55150420220695	109
chr1	113643453	2.68218879775093	110
chr1	114651620	3.53878559290097	111
chr1	115667503	2.02597433006424	112
chr1	116687865	0.0403216462647073	113
chr1	117702785	0.0317961320661933	114
chr1	118724297	0.0425832737579321	115
chr1	119749337	0.0412632406441629	116
chr1	122862707	4.42385814083944	117
chr1	146593304	32.7674343564829	118
chr1	147915434	13.3473397574479	119
chr1	150392787	16.5785977855524	120
chr1	151403423	1.85629636050987	121
chr1	152430585	6.12304993718911	122
chr1	153458914	8.26926896205989	123
chr1	154469186	7.57304286620747	124
chr1	155484805	4.93916571218635	125
chr1	156518590	5.15548717167807	126
chr1	157533663	6.71105095785336	127
chr1	158553023	5.70622197334945	128
chr1	159584285	6.78821622344654	129
chr1	160599819	4.96167169820986	130
chr1	161722197	3.563672885769	131
chr1	162734855	3.70046266493636	132
