chr	end	cnv	bin_number
chr1	1839076	2.95024755418189	1
chr1	2958871	2.5002078109227	2
chr1	3968334	1.10827302792209	3
chr1	4977069	2.90965275804374	4
chr1	5986690	2.20583730283777	5
chr1	6993867	2.89368082490014	6
chr1	8005140	1.79630942978484	7
chr1	9012529	2.27608794453531	8
chr1	10018310	1.88923993022349	9
chr1	11022907	2.94266677036251	10
chr1	12031751	1.50875100653977	11
chr1	13454037	2.40792496268076	12
chr1	14464475	3.09671181727385	13
chr1	15470136	2.13049978984339	14
chr1	16478908	1.52287292288812	15
chr1	17722258	3.2612623103103	16
chr1	18727466	2.93298844368298	17
chr1	19733559	2.62027861100967	18
chr1	20738771	1.6089366034416	19
chr1	21762520	1.50189751204201	20
chr1	22778007	1.255082710702	21
chr1	23784429	2.71556405267921	22
chr1	24795081	0.918008962690636	23
chr1	25858108	1.26645248832412	24
chr1	26869542	1.88552011289915	25
chr1	27879096	2.2268764413705	26
chr1	28885824	1.85176559278019	27
chr1	29895221	1.88220268341768	28
chr1	30911069	1.88668417601207	29
chr1	31918334	1.70460512216858	30
chr1	32924007	1.25182207479869	31
chr1	33938288	1.42210961081877	32
chr1	34959742	2.55560526754421	33
chr1	35966315	1.82830553212937	34
chr1	36972114	1.38428416933107	35
chr1	37982596	1.43699953404028	36
chr1	38990683	1.98728228422896	37
chr1	40021951	1.45682060417079	38
chr1	41033071	1.51334227621745	39
chr1	42045426	2.29748071830476	40
chr1	43057563	1.5593795545064	41
chr1	44066943	2.29666034711918	42
chr1	45073672	2.09159475359325	43
chr1	46092661	1.92048525698119	44
chr1	47146082	2.21705870841503	45
chr1	48162375	2.31256424933417	46
chr1	49181108	2.09979668015592	47
chr1	50208046	1.76759991722109	48
chr1	51218523	1.77527262238255	49
chr1	52230965	1.9862612983569	50
chr1	53237350	0.931441796329864	51
chr1	54244173	2.76717414477026	52
chr1	55253283	2.83075850404646	53
chr1	56263937	2.46611101796189	54
chr1	57273774	1.84850675445902	55
chr1	58291222	2.7431495877235	56
chr1	59307727	1.80392515133883	57
chr1	60328293	0.88132686481344	58
chr1	61346762	1.34020425257871	59
chr1	62354060	1.67723982118396	60
chr1	63365575	0.891226328805645	61
chr1	64381079	1.48983544172426	62
chr1	65390213	1.24415070192138	63
chr1	66416869	1.48335705984848	64
chr1	67436551	1.91141179690301	65
chr1	68444868	1.63101580610379	66
chr1	69471153	2.08348916298777	67
chr1	70488280	1.95969834320333	68
chr1	71505350	2.09564113477867	69
chr1	72523082	1.35942346395337	70
chr1	73537931	2.38178475698989	71
chr1	74551382	1.65400707955667	72
chr1	75575202	1.24953614215543	73
chr1	76590702	2.37732896888451	74
chr1	77605878	1.4338132154457	75
chr1	78622443	1.60819771317422	76
chr1	79639848	0.998942643375738	77
chr1	80657133	1.68255245020417	78
chr1	81675284	1.44795839323347	79
chr1	82693588	1.86615552148397	80
chr1	83827457	1.48584615266436	81
chr1	84843048	1.09299055298074	82
chr1	85875598	1.1834148310807	83
chr1	86905673	1.80748678080067	84
chr1	87911798	2.19970312954793	85
chr1	88921465	2.12542939712493	86
chr1	89945245	1.55157679409353	87
chr1	90960629	1.50468084301489	88
chr1	91981997	1.27516845915152	89
chr1	92995614	1.03034557899001	90
chr1	94012712	0.930683557189843	91
chr1	95022506	0.826378089801185	92
chr1	96031500	0.456078761044767	93
chr1	97056275	1.08599409119009	94
chr1	98070147	1.55065953031795	95
chr1	99083209	1.22972823712913	96
chr1	100097534	0.704890019607095	97
chr1	101109058	1.1014191641472	98
chr1	102117322	0.595714958624802	99
chr1	103137131	0.943288691924416	100
chr1	104305959	0.587961691738861	101
chr1	105331695	1.01558510202008	102
chr1	106346524	1.25133293195315	103
chr1	107353485	1.1692294812298	104
chr1	108552876	0.88125254413557	105
chr1	109562385	0.618426367583825	106
chr1	110583795	0.663104416391191	107
chr1	111598079	1.58942035604313	108
chr1	112616605	1.09302920537175	109
chr1	113643453	1.41618711723492	110
chr1	114651620	1.72523677799474	111
chr1	115667503	0.697741471103355	112
chr1	116687865	1.41362713094018	113
chr1	117702785	1.0656348031376	114
chr1	118724297	2.29848275903656	115
chr1	119749337	1.31410979003771	116
chr1	122862707	2.83043273763531	117
chr1	146593304	9.50821514290858	118
chr1	147915434	4.12694466814292	119
chr1	150392787	6.61361260211653	120
chr1	151403423	2.51913466177	121
chr1	152430585	3.10891568288862	122
chr1	153458914	3.63382672134064	123
chr1	154469186	2.11553055550919	124
chr1	155484805	2.52292882503435	125
chr1	156518590	3.6202456238534	126
chr1	157533663	4.71006618162934	127
chr1	158553023	4.17925811975268	128
chr1	159584285	3.72357858790923	129
chr1	160599819	3.52176634559915	130
chr1	161722197	3.47371801861591	131
chr1	162734855	2.59300163897893	132
chr1	163765975	2.91021682781305	133
chr1	164784705	2.94950174767835	134
chr1	165796566	2.7808952849663	135
chr1	166823524	3.19835206947072	136
chr1	167831247	2.66958215495829	137
chr1	168850525	3.1188229619719	138
chr1	169865834	3.55504454730675	139
chr1	170886872	3.27861413094655	140
chr1	171904637	2.65851842847882	141
chr1	172923266	3.278994360031	142
chr1	173942386	4.08713660587001	143
chr1	174985633	4.7734083104342	144
chr1	175996207	3.71931791928371	145
chr1	177020273	4.79333618164764	146
chr1	178041409	3.64579824937193	147
chr1	179062169	3.44941523674279	148
chr1	180074629	2.73068505491913	149
chr1	181096674	2.56772225578054	150
chr1	182108219	4.13309253480806	151
chr1	183119509	2.58363610553481	152
chr1	184134340	2.62880826776203	153
chr1	185153851	3.06041321491177	154
chr1	186180637	2.98302250796703	155
chr1	187195972	2.56473213836081	156
chr1	188222594	3.21252427885512	157
chr1	189238031	3.60754199719168	158
chr1	190253403	2.52942717108279	159
chr1	191268896	3.58620123728768	160
chr1	192279463	3.07628897280748	161
chr1	193295297	1.97715468129628	162
chr1	194317514	2.3821041573556	163
chr1	195328504	2.42039617327063	164
chr1	196349403	2.69534841385473	165
chr1	197402721	2.63100877799382	166
chr1	198428719	2.26104256681929	167
chr1	199438969	2.76819169120788	168
chr1	200454452	3.41106254732512	169
chr1	201468261	3.02377618399278	170
chr1	202484739	3.00884007376202	171
chr1	203499519	2.45449868271331	172
chr1	204508756	2.73534697000601	173
chr1	205517823	3.05776085933383	174
chr1	206733475	3.74171769784633	175
chr1	207792542	3.20058573202586	176
chr1	208802579	3.8902778502052	177
chr1	209814345	3.62085043537648	178
chr1	210831476	2.89768763330596	179
chr1	211846265	3.81677062484831	180
chr1	212861959	2.77627542747842	181
chr1	213878997	4.04093146817191	182
chr1	214888894	3.18361509982854	183
chr1	215900337	3.66414226246031	184
chr1	216914838	2.42635436200618	185
chr1	217929484	2.72686309047711	186
chr1	218945370	3.29900580880806	187
chr1	219979031	2.45640808077609	188
chr1	220989824	2.55952255634443	189
chr1	222001811	4.06509817449637	190
chr1	223049301	3.87263493932418	191
chr1	224206650	3.0319191561669	192
chr1	225222958	2.74848841385702	193
chr1	226233647	2.51164223030051	194
chr1	227245467	2.20002964340238	195
chr1	228276367	2.99242885341912	196
chr1	229380083	3.10480971743019	197
chr1	230389890	3.75176254022919	198
chr1	231398280	3.26654875802126	199
chr1	232412545	3.21965494037762	200
chr1	233421713	3.66629866179986	201
chr1	234432407	3.15718104812703	202
chr1	235468800	2.50264923614058	203
chr1	236478189	3.07856394234946	204
chr1	237499628	2.93613658654247	205
chr1	238512329	2.17045220576786	206
chr1	239520682	2.31257820717445	207
chr1	240536296	1.83320591044327	208
chr1	241545361	2.5271212297785	209
chr1	242581670	2.94955842160231	210
chr1	243705113	3.32180103311704	211
chr1	244719154	2.81678029243386	212
chr1	245728305	2.60195724044898	213
chr1	246752273	2.83253592941412	214
chr1	247784523	2.92803176095955	215
chr1	248956422	3.72725720772471	216
chr2	1034293	1.46813911960353	217
chr2	2064836	2.23329064794418	218
chr2	3081106	2.73240131067456	219
chr2	4103802	2.15144520655704	220
chr2	5130823	1.88966701417519	221
chr2	6154526	2.21368781230642	222
chr2	7165374	1.58744717825342	223
chr2	8180374	2.38854551159788	224
chr2	9195153	2.19112999272859	225
chr2	10207259	2.43928220207655	226
chr2	11224953	2.12908098041509	227
chr2	12238676	2.68322915924907	228
chr2	13256768	1.75389249319621	229
chr2	14282425	2.05337315604174	230
chr2	15305276	2.05922436986809	231
chr2	16325630	1.74997607825451	232
chr2	17345135	2.21970659731961	233
chr2	18364468	1.75541900117869	234
chr2	19384355	1.66220630897019	235
chr2	20397230	1.80256842420883	236
chr2	21415848	1.26045881542655	237
chr2	22434233	1.89395268975298	238
chr2	23454784	1.97675325600215	239
chr2	24471068	2.08889304894593	240
chr2	25482662	1.74065844175244	241
chr2	26495730	1.35618579503121	242
chr2	27507879	1.79297358638415	243
chr2	28523954	3.39033679921216	244
chr2	29536958	1.61712298726325	245
chr2	30550670	2.35169921569437	246
chr2	31577454	2.51554438595997	247
chr2	32593928	1.92236174762253	248
chr2	33613355	27.3052576628491	249
chr2	34630836	2.39121110812386	250
chr2	35651405	1.3367149255417	251
chr2	36675480	1.5827685408113	252
chr2	37688907	1.83083539566451	253
chr2	38707117	2.99120431205642	254
chr2	39719880	1.58994701837911	255
chr2	40739460	2.17247807615481	256
chr2	41759689	1.60604218241909	257
chr2	42772090	1.99777548395853	258
chr2	43795661	1.36902495786815	259
chr2	44810565	1.05340626856605	260
chr2	45831705	2.20735613426599	261
chr2	46843730	1.39728516166239	262
chr2	47855165	2.12332612105946	263
chr2	48872848	1.9977523776442	264
chr2	49893781	2.04163797238403	265
chr2	50903827	3.10577811040307	266
chr2	51922730	2.8057220297276	267
chr2	52939961	1.91293422057587	268
chr2	53959141	1.75540323122892	269
chr2	54970249	2.06991156334409	270
chr2	55991646	1.72304126884898	271
chr2	57014208	2.11240574402036	272
chr2	58042739	2.47205901022783	273
chr2	59063490	2.26813438662633	274
chr2	60083289	1.91660753959335	275
chr2	61107831	1.14797023693966	276
chr2	62118699	2.85415407285049	277
chr2	63141366	1.98941574082341	278
chr2	64157225	2.57682564905905	279
chr2	65170433	1.76485168513382	280
chr2	66192936	2.04271626953685	281
chr2	67219614	2.26914001860612	282
chr2	68235929	2.90910561586028	283
chr2	69254359	1.2693654825826	284
chr2	70265013	2.03132654358222	285
chr2	71286005	1.24646393026583	286
chr2	72313562	2.04245616767935	287
chr2	73334215	2.25484794232234	288
chr2	74381902	2.06427744133454	289
chr2	75400135	2.22429270353724	290
chr2	76418899	2.3762475744366	291
chr2	77452396	1.4662604292539	292
chr2	78490950	2.68655273942515	293
chr2	79514712	1.92680900506013	294
chr2	80526764	2.10234499350081	295
chr2	81541624	3.0263403572168	296
chr2	82556157	1.12455463703709	297
chr2	83577101	2.01236489018332	298
chr2	84602465	1.39537647018113	299
chr2	85619115	1.99012736798055	300
chr2	86631954	0.876105007780487	301
chr2	88520891	2.55485585516674	302
chr2	94939612	5.98908068793632	303
chr2	96217029	2.29182750907959	304
chr2	97590232	2.61989019150586	305
chr2	98625371	1.37440048634908	306
chr2	99639910	1.51847577190777	307
chr2	100666125	2.32460260822585	308
chr2	101674909	1.44523224007307	309
chr2	102690603	2.58108616116686	310
chr2	103703101	2.74549976775777	311
chr2	104711477	1.75934230868849	312
chr2	105724247	1.5304414471859	313
chr2	106830694	1.82066754395571	314
chr2	107892220	1.30526690426999	315
chr2	108964566	0.983451223460561	316
chr2	110708288	2.13449226196765	317
chr2	112052225	1.05746643622313	318
chr2	113142067	1.56369191263709	319
chr2	114319565	2.81286726827465	320
chr2	115333983	1.92119552235014	321
chr2	116355929	2.06686896312983	322
chr2	117371896	2.26199136453866	323
chr2	118411680	2.722069594	324
chr2	119428315	2.17039960406847	325
chr2	120440920	1.91666159289407	326
chr2	121448609	2.11124065450943	327
chr2	122473089	1.88146019586558	328
chr2	123485009	1.96045328018264	329
chr2	124511592	3.18419626505924	330
chr2	125529035	2.21133123180282	331
chr2	126548069	2.22654446176883	332
chr2	127557051	2.00528392272094	333
chr2	128570371	1.81656076522113	334
chr2	129592809	3.37227907767608	335
chr2	130977530	2.67726625769413	336
chr2	132202844	1.75010728892886	337
chr2	133239385	2.69369377905201	338
chr2	134269776	1.9702438705235	339
chr2	135294492	2.26848967188706	340
chr2	136307945	2.64877722023431	341
chr2	137323339	2.86793504720699	342
chr2	138341124	3.38868066201509	343
chr2	139353664	2.01667370975698	344
chr2	140368475	2.88835981315534	345
chr2	141378700	2.43358836622316	346
chr2	142389267	1.86112655984294	347
chr2	143410008	2.68528671634825	348
chr2	144429638	2.30205563856454	349
chr2	145440287	2.39922610589157	350
chr2	146452522	2.45500224734572	351
chr2	147462425	2.07785501073005	352
chr2	148493100	4.21262841270683	353
chr2	149504504	2.32819237035854	354
chr2	150528887	2.26458120323984	355
chr2	151535998	1.70477709630557	356
chr2	152577807	2.2666071256927	357
chr2	153601652	2.89917082127765	358
chr2	154620140	2.33588665071214	359
chr2	155640092	2.99320457762156	360
chr2	156660366	2.42609268179339	361
chr2	157692903	2.2057074381567	362
chr2	158713598	2.54974725147365	363
chr2	159729290	1.77624187779747	364
chr2	160743862	1.93894795445597	365
chr2	161774152	2.94479796686877	366
chr2	162787436	2.66683851260389	367
chr2	163796293	2.45931076151106	368
chr2	164811063	1.64760305241529	369
chr2	165834331	1.89123901964041	370
chr2	166850120	2.91752507155793	371
chr2	167882416	2.52346485414641	372
chr2	168892231	2.14398070853777	373
chr2	169914208	2.90409393254737	374
chr2	170925168	2.53836110496444	375
chr2	171936469	3.59333153676082	376
chr2	172953650	1.58805651665772	377
chr2	173971661	1.88259201371548	378
chr2	174989704	1.84621048858365	379
chr2	176021472	2.32111017884185	380
chr2	177032523	1.47928755376655	381
chr2	178053760	2.74543374699355	382
chr2	179077838	2.10501305846081	383
chr2	180094448	2.29559152743629	384
chr2	181112551	3.10039759257002	385
chr2	182129052	1.29367800148734	386
chr2	183149728	2.0874743379044	387
chr2	184168614	2.84741426312425	388
chr2	185184335	2.45767282374463	389
chr2	186211005	2.5815618679086	390
chr2	187226599	1.52151358356056	391
chr2	188243998	2.13620077658999	392
chr2	189258529	2.20388672988318	393
chr2	190270989	1.64404038474767	394
chr2	191281528	1.74785339071085	395
chr2	192302274	2.25609943210352	396
chr2	193324828	2.62622282016226	397
chr2	194342541	2.14296031520407	398
chr2	195369922	3.81595252531551	399
chr2	196385776	1.58807435030094	400
chr2	197406950	2.34807344521853	401
chr2	198433729	2.31904141323298	402
