chr	end	cnv	bin_number
chr1	1839076	3.51204477960415	1
chr1	2958871	2.18916680587631	2
chr1	3968334	3.48439410075816	3
chr1	4977069	2.26184267527166	4
chr1	5986690	2.71999262222602	5
chr1	6993867	1.18021167181529	6
chr1	8005140	2.77585231015355	7
chr1	9012529	2.58659711291356	8
chr1	10018310	2.15072468308551	9
chr1	11022907	2.64771609094171	10
chr1	12031751	2.4848456639491	11
chr1	13454037	3.42734053999156	12
chr1	14464475	3.33174851434531	13
chr1	15470136	2.70698741650955	14
chr1	16478908	1.93987910676412	15
chr1	17722258	3.77943551526517	16
chr1	18727466	3.36574312689609	17
chr1	19733559	2.22299325698396	18
chr1	20738771	3.14172314991433	19
chr1	21762520	2.90893858046224	20
chr1	22778007	2.4792384372067	21
chr1	23784429	1.98423363681182	22
chr1	24795081	2.33848190317004	23
chr1	25858108	2.29296286837124	24
chr1	26869542	1.72254472217273	25
chr1	27879096	2.44736774090743	26
chr1	28885824	1.86876681373978	27
chr1	29895221	3.39913630734412	28
chr1	30911069	3.22679895040245	29
chr1	31918334	2.96207584325337	30
chr1	32924007	2.02470548658375	31
chr1	33938288	3.36862161489051	32
chr1	34959742	4.30053901000237	33
chr1	35966315	2.61710419169148	34
chr1	36972114	4.14432150532389	35
chr1	37982596	3.39730923754526	36
chr1	38990683	1.74525642838277	37
chr1	40021951	2.65910433944376	38
chr1	41033071	2.30082030455216	39
chr1	42045426	2.34072865290996	40
chr1	43057563	2.00180670242559	41
chr1	44066943	1.69529462681812	42
chr1	45073672	2.42410936946237	43
chr1	46092661	2.64996697025304	44
chr1	47146082	3.15543869357614	45
chr1	48162375	2.37498748327723	46
chr1	49181108	3.64434521259534	47
chr1	50208046	2.39877527607933	48
chr1	51218523	1.74535455331465	49
chr1	52230965	1.68963692318036	50
chr1	53237350	2.01110651124044	51
chr1	54244173	3.10314362019099	52
chr1	55253283	1.92483019449998	53
chr1	56263937	1.73133386096003	54
chr1	57273774	2.19752198485749	55
chr1	58291222	3.25536635988278	56
chr1	59307727	1.95213844984066	57
chr1	60328293	2.49128824285387	58
chr1	61346762	3.82076400868592	59
chr1	62354060	2.0764643936079	60
chr1	63365575	2.03074492233551	61
chr1	64381079	1.75782867443078	62
chr1	65390213	1.65569106883346	63
