chr	end	cnv	bin_number
chr1	1839076	2.58089279335913	1
chr1	2958871	2.16534343286664	2
chr1	3968334	2.02597403953117	3
chr1	4977069	2.30268563077682	4
chr1	5986690	2.07440413436648	5
chr1	6993867	1.9559828064971	6
chr1	8005140	1.92421444794023	7
chr1	9012529	2.19308689756405	8
chr1	10018310	2.20773658186276	9
chr1	11022907	2.12158988735249	10
chr1	12031751	2.13379210192499	11
chr1	13454037	3.05786762345054	12
chr1	14464475	2.06506313890351	13
chr1	15470136	1.83734076245993	14
chr1	16478908	1.97466014017237	15
chr1	17722258	2.91784137562746	16
chr1	18727466	2.47727906403299	17
chr1	19733559	2.03560169952136	18
chr1	20738771	2.25041899879136	19
chr1	21762520	2.01539173815147	20
chr1	22778007	2.16834671598336	21
chr1	23784429	2.10487033922358	22
chr1	24795081	1.92128304839939	23
chr1	25858108	1.93819947365144	24
chr1	26869542	2.03507629477471	25
chr1	27879096	2.00734322444186	26
chr1	28885824	2.06460037015273	27
chr1	29895221	2.20371137375106	28
chr1	30911069	2.17014559302782	29
chr1	31918334	2.04208831412135	30
chr1	32924007	2.45591234364335	31
chr1	33938288	2.71415080311119	32
chr1	34959742	2.53603340305872	33
chr1	35966315	2.24177020089367	34
chr1	36972114	2.01041796425848	35
chr1	37982596	2.43963258406497	36
chr1	38990683	2.41997154088812	37
chr1	40021951	1.94806765421106	38
chr1	41033071	2.15028475266225	39
chr1	42045426	1.99609662332672	40
chr1	43057563	2.23141628121021	41
chr1	44066943	2.06844266137261	42
chr1	45073672	2.06708978514247	43
chr1	46092661	2.18610413854587	44
chr1	47146082	2.23984376883494	45
chr1	48162375	2.1522668590809	46
chr1	49181108	2.19863853021678	47
chr1	50208046	2.65299949799387	48
chr1	51218523	2.08660951240433	49
chr1	52230965	2.28979850496209	50
chr1	53237350	1.90925259664177	51
chr1	54244173	1.72877117323297	52
chr1	55253283	2.17052188475394	53
chr1	56263937	2.28695369620667	54
chr1	57273774	2.20349633540259	55
chr1	58291222	2.39229766506111	56
chr1	59307727	2.07041521663214	57
chr1	60328293	2.14659997309345	58
chr1	61346762	2.36245328954637	59
chr1	62354060	1.84775706713576	60
chr1	63365575	2.0842120772071	61
chr1	64381079	1.93098893439441	62
chr1	65390213	1.92380926659737	63
chr1	66416869	1.89999749345683	64
chr1	67436551	1.91654285451828	65
chr1	68444868	2.17395993492585	66
chr1	69471153	2.12895425484203	67
chr1	70488280	2.153878747288	68
chr1	71505350	2.13532355973094	69
chr1	72523082	1.8292331039644	70
chr1	73537931	2.30632607287217	71
chr1	74551382	2.3582041756606	72
chr1	75575202	1.99001205183902	73
chr1	76590702	2.04013377268511	74
chr1	77605878	2.01682385599039	75
chr1	78622443	2.07764159901706	76
chr1	79639848	2.18989325587659	77
chr1	80657133	1.95851656328681	78
chr1	81675284	2.13747296648064	79
chr1	82693588	2.0987064468649	80
chr1	83827457	1.63418297754002	81
chr1	84843048	1.1067494744942	82
chr1	85875598	1.58853164372528	83
chr1	86905673	1.96269232837745	84
chr1	87911798	1.933641869888	85
chr1	88921465	2.04601413840632	86
chr1	89945245	2.22835012036383	87
chr1	90960629	2.34431958329888	88
chr1	91981997	2.12200121103497	89
chr1	92995614	1.72283959655839	90
chr1	94012712	0.921675878323144	91
chr1	95022506	1.09115050365479	92
chr1	96031500	1.19351432389164	93
chr1	97056275	1.25796335063171	94
chr1	98070147	0.947375597053576	95
chr1	99083209	1.21783560258	96
chr1	100097534	1.07236153879568	97
chr1	101109058	1.05636102453122	98
chr1	102117322	1.13764590621931	99
chr1	103137131	1.32796670003523	100
chr1	104305959	1.51254280104005	101
chr1	105331695	1.21392244906196	102
chr1	106346524	1.25190719360214	103
chr1	107353485	1.20649982089259	104
chr1	108552876	1.26209194940178	105
chr1	109562385	1.11355664115134	106
chr1	110583795	0.987160799526475	107
chr1	111598079	1.02759931793064	108
chr1	112616605	1.0061386692913	109
chr1	113643453	1.07292366958097	110
chr1	114651620	1.00899195496034	111
chr1	115667503	0.925291930453972	112
chr1	116687865	0.883462785560889	113
chr1	117702785	1.20608237050428	114
chr1	118724297	1.36034621874624	115
chr1	119749337	1.12066321932925	116
