chr	end	cnv	bin_number
chr1	1839076	2.53373427789338	1
chr1	2958871	1.59134891031275	2
chr1	3968334	2.36379774901207	3
chr1	4977069	2.94215993831853	4
chr1	5986690	1.77637063852951	5
chr1	6993867	2.11498459944867	6
chr1	8005140	2.72325189221042	7
chr1	9012529	2.60983715339349	8
chr1	10018310	2.50600603333512	9
chr1	11022907	2.38596856211048	10
chr1	12031751	1.49408320759811	11
chr1	13454037	3.60067403453334	12
chr1	14464475	2.51201969424469	13
chr1	15470136	1.12659310749072	14
chr1	16478908	1.78790567402227	15
chr1	17722258	3.838826794984	16
chr1	18727466	2.72948744332432	17
chr1	19733559	2.13276349447588	18
chr1	20738771	1.66368993067672	19
chr1	21762520	2.57957720483529	20
chr1	22778007	1.52135785635015	21
chr1	23784429	2.02874963542904	22
chr1	24795081	1.78643541261611	23
chr1	25858108	1.4785855747497	24
chr1	26869542	2.48403223849564	25
chr1	27879096	3.16502948242814	26
chr1	28885824	2.91126730949272	27
chr1	29895221	2.26085080160027	28
chr1	30911069	2.10365740595171	29
chr1	31918334	1.72094298890449	30
chr1	32924007	2.45615637526961	31
chr1	33938288	2.18065786530598	32
chr1	34959742	2.22204155735115	33
chr1	35966315	2.08604052028546	34
chr1	36972114	2.05402737671794	35
chr1	37982596	2.43168655747365	36
chr1	38990683	2.93190862308883	37
chr1	40021951	1.73160558479811	38
chr1	41033071	2.39250268724188	39
chr1	42045426	2.54174535709202	40
chr1	43057563	2.93695575463317	41
chr1	44066943	2.19384790687181	42
chr1	45073672	1.61161414353103	43
chr1	46092661	3.14015703919249	44
chr1	47146082	3.39283843991352	45
chr1	48162375	2.8049985342689	46
chr1	49181108	1.89269965031863	47
chr1	50208046	2.46954816691736	48
chr1	51218523	2.58909875322118	49
chr1	52230965	2.23215079726224	50
chr1	53237350	2.20867954568017	51
chr1	54244173	1.60894185236517	52
chr1	55253283	1.8771233268618	53
chr1	56263937	1.90685866909707	54
chr1	57273774	1.44655227295452	55
chr1	58291222	2.78839120874273	56
chr1	59307727	2.23825357261748	57
chr1	60328293	1.61627624723402	58
chr1	61346762	3.48942434870782	59
chr1	62354060	2.16812164635463	60
